GRID_ID,X,Y,Long_WGS84,Lat_WGS84
80951,-1665346,934168,-109.289847873124910,72.835120641537401
80953,-1636972,892883,-108.609958577283620,73.241117482243936
80954,-1622764,872218,-108.257353089268390,73.443363452120991
80955,-1608542,851540,-107.895919172170310,73.645074729564627
80962,-1508622,706420,-105.091336623443130,75.039727003337447
80963,-1494297,685638,-104.647137015189970,75.236111039559447
80964,-1479959,664844,-104.190856466430790,75.431676541080805
80966,-1451248,623221,-103.240277538948960,75.820192300418171
80967,-1436875,602393,-102.745046756872840,76.013057850815287
80968,-1422490,581554,-102.235869086986400,76.204935232824425
80969,-1408094,560704,-101.712230896844940,76.395776702503824
80970,-1393687,539843,-101.173598637921660,76.585532142184235
80971,-1379268,518973,-100.619418380250250,76.774148930023614
80977,-1292532,393548,-96.934153481540832,77.878639852897820
80979,-1263538,351669,-95.552802276887832,78.234836742295968
80980,-1249027,330717,-94.830267630067382,78.410351934769665
80981,-1234506,309757,-94.085483165940104,78.584031448800758
80982,-1219976,288790,-93.317668723325014,78.755784806288432
80984,-1190889,246834,-91.709751962786555,79.093128472326754
80985,-1176332,225846,-90.868018874877208,79.258514617620918
80989,-1118019,141829,-87.229901303502814,79.895536958920133
80990,-1103421,120811,-86.248433656366757,80.048047897481595
80991,-1088814,99787,-85.236569896120045,80.197596015909738
80992,-1074200,78758,-84.193536635374485,80.344038979395307
80993,-1059579,57724,-83.118594732708345,80.487228803423179
80994,-1044951,36685,-82.011048962419991,80.627011913997379
80995,-1030315,15643,-80.870258716602493,80.763229267498190
80996,-1015672,-5404,-79.695649740527230,80.895716539069468
80997,-1001023,-26455,-78.486726874430403,81.024304388800289
80998,-986367,-47509,-77.243087740450406,81.148818815126930
81004,-898304,-173893,-69.045148521299637,81.800168449465062
81008,-839486,-258188,-62.905406869753527,82.129551158554051
81009,-824769,-279264,-61.294981089648331,82.197119857473169
81012,-780593,-342495,-56.310694976036743,82.361757098968667
81013,-765860,-363572,-54.605878888805485,82.403481589273781
81014,-751123,-384648,-52.883712455044581,82.438430263414460
81015,-736382,-405723,-51.147085056565949,82.466507520175483
81016,-721638,-426798,-49.399041012070796,82.487635260325490
81017,-706891,-447871,-47.642749759221218,82.501753940250964
81018,-692141,-468942,-45.881472670017622,82.508823393414943
81019,-677387,-490012,-44.118527325681058,82.508823393397648
81020,-662632,-511079,-42.357250232188250,82.501753940199208
81021,-647873,-532145,-40.600958979371086,82.487635260239387
81022,-633113,-553207,-38.852914934924016,82.466507520055288
81026,-574051,-637427,-32.004547933489782,82.313368642205333
81027,-559281,-658473,-30.342356511218171,82.258442902452899
81028,-544510,-679515,-28.705018902420971,82.197119857158356
81029,-529738,-700553,-27.094593122451816,82.129551158209125
81030,-514966,-721586,-25.512900171062554,82.055898468773037
81031,-500192,-742614,-23.961521655650124,81.976331794978989
81032,-485418,-763637,-22.441801530114773,81.891027845651010
81033,-470644,-784654,-20.954851471521398,81.800168449008154
81034,-455870,-805666,-19.501559357775797,81.703939050224520
81035,-441095,-826672,-18.082600282192292,81.602527308549682
81038,-396774,-889653,-14.035562721272903,81.269081604202199
81096,453140,-2087207,22.248863822749840,70.780622623881669
81097,467573,-2107378,22.509665758175920,70.573369783415117
81098,481996,-2127527,22.764856452620723,70.365853879402366
81099,496408,-2147656,23.014605261466368,70.158089157307941
81100,510809,-2167764,23.259075221664805,69.950089343451680
81451,1151983,-3099541,30.388151643155126,60.028931282133549
80323,-1904769,1372899,-115.782778285277840,68.849094186181162
80324,-1890881,1352605,-115.577161027228140,69.059887512729574
80325,-1876976,1332291,-115.367271416419070,69.270549234716668
80330,-1807205,1230446,-114.249053600583510,70.321511313272154
80331,-1793203,1210023,-114.010644440332650,70.531154406561143
80332,-1779185,1189582,-113.766949180091880,70.740585711004115
80339,-1680634,1046029,-111.898004643051960,72.199495007835438
80340,-1666495,1025456,-111.605334545981480,72.406708914095375
80341,-1652343,1004869,-111.305586326086840,72.613570992046519
80342,-1638176,984266,-110.998517093696720,72.820062277823212
80343,-1623995,963648,-110.683873632872080,73.026162986525733
80352,-1495759,777446,-107.463678218908030,74.859758632941805
80353,-1481446,756691,-107.056712636208600,75.060648198742399
80355,-1452782,715142,-106.208764066806030,75.460360000037568
80356,-1438432,694349,-105.766918117682270,75.659112228427801
80357,-1424070,673545,-105.312550705193800,75.857079073721607
80358,-1409697,652729,-104.845181587714630,76.054220979878764
80359,-1395311,631902,-104.364309574502190,76.250496372200715
80360,-1380914,611063,-103.869411713670490,76.445861537065454
80361,-1366506,590214,-103.359942482752740,76.640270494482451
80367,-1279830,464905,-99.963539392639504,77.783747770681373
80368,-1265347,443986,-99.334739800814205,77.969955110318693
80369,-1250855,423059,-98.686103680672772,78.154738926525624
80370,-1236352,402123,-98.016851741236437,78.338025790413141
80372,-1207319,360226,-96.613244483361811,78.699794790658345
80375,-1163699,297322,-94.332154667785929,79.229144329928914
80376,-1149141,276340,-93.521318841037328,79.401668603197024
80377,-1134575,255350,-92.683668729311734,79.572057687139960
80381,-1076226,171327,-89.045202208724817,80.229939214733932
80382,-1061619,150307,-88.058604747055995,80.387856891335687
80383,-1047005,129281,-87.039206944555190,80.542877487594794
80384,-1032383,108250,-85.986023567651856,80.694851366176337
80386,-1003117,66173,-83.774494729994714,80.989026302547117
80387,-988473,45128,-82.614348405820635,81.130893931889815
80400,-797558,-228747,-63.997754480731437,82.565494796203083
80401,-782836,-249827,-62.301608232370079,82.637111134794466
80409,-664921,-418471,-47.815803911474084,82.960986409426553
80410,-650167,-439548,-45.939274066552059,82.968522789502259
80411,-635410,-460623,-44.060725928864933,82.968522789483856
80412,-620650,-481696,-42.184196079374658,82.960986409371387
80413,-605889,-502767,-40.313695121063574,82.945938105562036
80414,-591125,-523835,-38.453156547385916,82.923426397720078
