GRID_ID,X,Y,Long_WGS84,Lat_WGS84
689,172500,-1500200,16.559329450950280,76.446063260948748
690,175500,-1500200,16.672384829874904,76.442945260190669
844,169500,-1497200,16.459030257080872,76.476019333659806
845,172500,-1497200,16.572357766206693,76.472948436482426
846,175500,-1497200,16.685633646908382,76.469824364981704
847,178500,-1497200,16.798857049552677,76.466647155232408
1000,169500,-1494200,16.471888543616309,76.502908991500732
1001,172500,-1494200,16.585437710285671,76.499832100456985
1154,163500,-1491200,16.257101266298875,76.535802703683842
1155,166500,-1491200,16.370974845800578,76.532826655342774
1156,169500,-1491200,16.484797908206701,76.529797159134972
1310,163500,-1488200,16.269614346947062,76.562701156056292
1311,166500,-1488200,16.383711909802454,76.559719270130657
1313,172500,-1488200,16.611753711849889,76.553594883753021
1314,175500,-1488200,16.725696215136530,76.550452454968692
1317,184500,-1488200,17.067199770309255,76.540704668656318
1466,163500,-1485200,16.282177374601062,76.589598160497459
1467,166500,-1485200,16.396499792368292,76.586610413650803
1468,169500,-1485200,16.510771088511863,76.583569014236019
1469,172500,-1485200,16.624990388863282,76.580473998002603
1470,175500,-1485200,16.739156821702451,76.577325401296804
1471,178500,-1485200,16.853269517795265,76.574123261059555
1621,160500,-1482200,16.180191952583254,76.619433555212979
1622,163500,-1482200,16.294790647695116,76.616493714841596
1623,166500,-1482200,16.409338796959553,76.613500083599234
1624,169500,-1482200,16.523835518732241,76.610452696847091
1627,178500,-1482200,16.867008339401597,76.600988366165879
1628,181500,-1482200,16.981290584023665,76.597726323000856
1778,163500,-1479200,16.307454467035910,76.643387816891718
1784,181500,-1479200,16.995309356490736,76.624583431280243
1933,160500,-1476200,16.205115718846564,76.673231937061857
1934,163500,-1476200,16.320169135826120,76.670280464419363
1940,181500,-1476200,17.009384261288609,76.651438936558677
2086,151500,-1473200,15.871506723470347,76.708675983789817
2089,160500,-1473200,16.217652842846405,76.700128979111923
2090,163500,-1473200,16.332934959688210,76.697171655164496
2091,166500,-1473200,16.448165613803177,76.694160228488713
2096,181500,-1473200,17.023515634522422,76.678292835693753
2097,184500,-1473200,17.138418762888470,76.674957570082256
2243,154500,-1470200,15.999065399762761,76.732788219238259
2244,157500,-1470200,16.114677945715062,76.729933541515209
2245,160500,-1470200,16.230240530436866,76.727024585720230
2253,184500,-1470200,17.152834260271515,76.701803256321355
2397,148500,-1467200,15.779407580661655,76.765251311556909
2398,151500,-1467200,15.895349020937292,76.762499816507059
2399,154500,-1467200,16.011242029925324,76.759693869284433
2408,181500,-1467200,17.051949144119106,76.731995802768878
2409,184500,-1467200,17.167307792866772,76.728647303424140
2553,148500,-1464200,15.791168608116623,76.792166671149445
2554,151500,-1464200,15.907342671322830,76.789409677917703
2562,175500,-1464200,16.834903859857054,76.765392570088252
2563,178500,-1464200,16.950606382949989,76.762145831517955
2564,181500,-1464200,17.066251966172864,76.758844864227513
2708,145500,-1461200,15.686521733661808,76.821788495391957
2709,148500,-1461200,15.802977436173848,76.819080680740882
2718,175500,-1461200,16.848803494104544,76.792253066037546
2862,139500,-1458200,15.464621534763541,76.853968537115563
2863,142500,-1458200,15.581405960594699,76.851364999272803
2864,145500,-1458200,15.698143881236605,76.848706588893165
2874,175500,-1458200,16.862759505693319,76.819111992465196
2875,178500,-1458200,16.978924308522771,76.815852278877543
2945,388500,-1458200,24.918454890122845,76.455256493759009
2946,391500,-1458200,25.028462289975064,76.448264203957166
3017,136500,-1455200,15.358752290540114,76.883449656925080
3018,139500,-1455200,15.475818842675238,76.880895890627301
3030,175500,-1455200,16.876772236656578,76.845969346306319
3031,178500,-1455200,16.993169545917645,76.842703105661357
3101,388500,-1455200,24.947835013101830,76.481404930507694
3174,139500,-1452200,15.487061991940550,76.907821954718500
3175,142500,-1452200,15.604319937212967,76.905207912416486
3187,178500,-1452200,17.007472765596624,76.869552330177626
3188,181500,-1452200,17.124045164663297,76.866224885372318
3257,388500,-1452200,24.977328432903249,76.507549019251869
3331,142500,-1449200,15.615847397609157,76.932127401047467
3332,145500,-1449200,15.733296165593384,76.929452875376839
3333,148500,-1449200,15.850696609938792,76.926723184205727
3336,157500,-1449200,16.202598459687835,76.918203459897697
3337,160500,-1449200,16.319796080478728,76.915253452200375
3344,181500,-1449200,17.138640711800125,76.893065817469676
3413,388500,-1449200,25.006935790421991,76.533688741043974
